"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","Max Bandwidth","%","8.78",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","L2 Persisting Size","Mbyte","18.87",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","L2 Hit Rate","%","90.59",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Memory Workload Analysis","Mem Pipes Busy","%","2.03",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Scheduler Statistics","One or More Eligible","%","11.40",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.11",
